Date,Sector,Price,Volume,%Change,Volatility
44540,Energy,430.61,44.535,0.028518881,0.017487267
44539,Energy,427.37,39.8,-0.00752421,0.025486314
44538,Energy,431.28,43.805,0.009148981,0.011789726
44537,Energy,431.24,55.588,-0.0000927472,0.006534889
44536,Energy,421.64,41.283,-0.022261386,0.015675595
44533,Energy,415.28,51.249,-0.015083958,0.005075208
44532,Energy,418.41,55.445,0.007537083,0.015995492
44531,Energy,406.82,57.947,-0.027700103,0.024916453
44530,Energy,410.7,158.738,0.009537388,0.026330882
44529,Energy,421.22,50.854,0.025614804,0.01136845
44526,Energy,418.59,44.214,-0.006243768,0.022527412
44524,Energy,436.37,36.903,0.042475931,0.03445003
44523,Energy,432.14,43.747,-0.009693609,0.036889435
44522,Energy,419.38,49.157,-0.029527468,0.014024656
44519,Energy,411.91,56.013,-0.017812008,0.008284081
44518,Energy,428.66,38.549,0.040664223,0.041348939
44517,Energy,430.97,39.313,0.005388886,0.02494343
44516,Energy,438.62,33.727,0.017750655,0.008741091
44515,Energy,438.21,37.831,-0.00093475,0.013212577
44512,Energy,434.6,31.409,-0.008238059,0.00516422
44511,Energy,435.73,32.247,0.002600092,0.00766373
44510,Energy,434.38,41.361,-0.003098249,0.004029336
44509,Energy,447.67,40.472,0.030595331,0.023824959
44508,Energy,445.91,33.704,-0.003931467,0.024414133
44505,Energy,442,39.692,-0.008768586,0.003420359
44504,Energy,435.83,41.606,-0.013959276,0.003670372
44503,Energy,434.99,45.728,-0.001927357,0.008507852
44502,Energy,438.65,37.895,0.008413987,0.007312434
44501,Energy,443.11,38.631,0.01016756,0.001239963
44498,Energy,436.19,51.368,-0.01561689,0.018232359
44497,Energy,439.12,34.7,0.006717256,0.015792626
44496,Energy,436.1,46.444,-0.006877391,0.009612867
44495,Energy,448.94,35.894,0.029442788,0.025682245
44494,Energy,445.91,41.783,-0.006749232,0.025591623
44491,Energy,439.56,39.96,-0.014240542,0.005297156
44490,Energy,435.5,49.623,-0.009236509,0.003538385
44489,Energy,443.53,38.794,0.018438576,0.019569241
44488,Energy,439.87,40.986,-0.008251978,0.018873072
44487,Energy,434.89,50.184,-0.011321527,0.002170498
44484,Energy,434.44,47.745,-0.001034744,0.007273854
44483,Energy,432.43,40.177,-0.004626646,0.002539858
44482,Energy,427.19,43.514,-0.012117568,0.005296882
44481,Energy,427.6,44.681,0.00095976,0.009247068
44480,Energy,427.71,47.465,0.00025725,0.00049675
44477,Energy,429.46,43.203,0.004091557,0.002711265
44476,Energy,416.45,44.878,-0.030293857,0.02431416
44475,Energy,413.6,59.538,-0.006843559,0.016581865
44474,Energy,418,52.947,0.010638298,0.012361539
44473,Energy,415.6,104.735,-0.005741627,0.011582356
44470,Energy,408.94,49.489,-0.016025024,0.00727146
44469,Energy,395.88,73.218,-0.031936225,0.011250918
44468,Energy,401.66,58.93,0.014600384,0.032906352
44467,Energy,401.67,63.311,0.0000248967,0.010306426
44466,Energy,399.83,56.051,-0.004580875,0.003256772
44463,Energy,386.57,37.711,-0.033164095,0.020211389
44462,Energy,383.35,41.843,-0.008329669,0.017560591
44461,Energy,370.71,49.426,-0.032972479,0.017425099
44460,Energy,359.34,41.331,-0.030670875,0.00162748
44459,Energy,358,53.976,-0.003729059,0.019050741
44456,Energy,369.23,182.931,0.031368715,0.024817874
44455,Energy,372.04,40.431,0.007610433,0.016799643
44454,Energy,376.02,58.36,0.010697774,0.00218308
44453,Energy,362.21,43.513,-0.03672677,0.033534217
44452,Energy,367.9,46.064,0.015709119,0.037077773
44449,Energy,357.39,33.808,-0.028567546,0.03130833
44448,Energy,357.55,34.551,0.00044769,0.02051687
44447,Energy,357.11,34.529,-0.001230597,0.001186728
44446,Energy,361.8,34.298,0.013133208,0.010156744
44442,Energy,363.88,33.532,0.005749033,0.005221401
44441,Energy,365.82,43.151,0.005331428,0.000295291
44440,Energy,356.8,40.818,-0.024656935,0.021204975
44439,Energy,362.26,63.672,0.015302691,0.028255722
44438,Energy,364.92,31.281,0.007342792,0.005628498
44435,Energy,369.21,36.661,0.011756001,0.00312061
44434,Energy,359.77,31.481,-0.025568105,0.026392129
44433,Energy,365.28,35.408,0.01531534,0.028908961
44432,Energy,362.68,39.676,-0.007117827,0.015862645
44431,Energy,356.92,44.221,-0.015881769,0.006197043
44428,Energy,343.95,45.201,-0.036338675,0.014465217
44427,Energy,342.99,55.836,-0.002791103,0.023721716
44426,Energy,352.34,41.515,0.02726027,0.02124953
44425,Energy,361,36.925,0.024578532,0.001896275
44424,Energy,364.35,38.544,0.009279778,0.010817852
44421,Energy,371.14,32.907,0.018635927,0.006615796
44420,Energy,375.97,29.79,0.013013957,0.003975333
44419,Energy,377.82,34.994,0.004920605,0.005722864
44418,Energy,375,36.28,-0.007463872,0.008757148
44417,Energy,368.66,36.872,-0.016906667,0.006677064
44414,Energy,374.19,32.895,0.015000271,0.022561612
44413,Energy,370.75,36.09,-0.009193191,0.017107361
44412,Energy,366.06,53.224,-0.012650034,0.002444357
44411,Energy,377.11,45.05,0.030186308,0.030289868
44410,Energy,370.33,40.366,-0.017978839,0.034057902
44407,Energy,372.99,59.019,0.007182783,0.017791954
44406,Energy,379.67,31.532,0.017909327,0.007584812
44405,Energy,376.15,36.079,-0.009271209,0.019219542
44404,Energy,372.54,39.475,-0.009597235,0.000230535
44403,Energy,376.34,43.728,0.010200247,0.013998934
44400,Energy,367.17,35.529,-0.024366265,0.024442215
44399,Energy,368.77,38.213,0.004357654,0.020310878
44398,Energy,372.98,53.011,0.01141633,0.004991237
44397,Energy,360.26,52.402,-0.034103705,0.032187526
44396,Energy,355.36,68.938,-0.013601288,0.014497398
44393,Energy,368.6,45.045,0.037257992,0.035962942
44392,Energy,379.08,44.127,0.028431905,0.006240986
44391,Energy,384.51,46.6,0.014324153,0.009975687
44390,Energy,396.15,32.013,0.030272295,0.011277039
44389,Energy,398.98,39.351,0.007143759,0.016354345
44386,Energy,399.42,40.94,0.001102812,0.004271594
44385,Energy,391.55,42.908,-0.01970357,0.014712334
44384,Energy,393.37,41.336,0.004648193,0.017219297
44383,Energy,400.28,49.202,0.017566159,0.009134381
44379,Energy,413.52,32.284,0.033076846,0.010967712
44378,Energy,414.36,42.88,0.002031341,0.021952487
44377,Energy,407.37,46.78,-0.016869389,0.013364834
44376,Energy,402.1,33.828,-0.012936642,0.002780872
44375,Energy,404.13,42.496,0.005048495,0.012717413
44372,Energy,418.03,68.532,0.034394873,0.020751023
44371,Energy,416.07,34.179,-0.004688659,0.02763623
44370,Energy,412.55,41.364,-0.008460115,0.002666822
44369,Energy,411.46,39.455,-0.002642104,0.004113955
44368,Energy,408.73,47.857,-0.00663491,0.00282334
44365,Energy,391.92,139.527,-0.041127395,0.02438987
44364,Energy,403.71,56.948,0.03008267,0.05035312
44363,Energy,418.31,47.222,0.036164574,0.004300555
44362,Energy,420.34,41.973,0.00485286,0.022140725
44361,Energy,411.85,38.124,-0.020197935,0.017713587
44358,Energy,413.47,36.051,0.003933471,0.017063481
44357,Energy,415.02,46.483,0.00374876,0.00013061
44356,Energy,415.56,49.726,0.001301142,0.001730728
44355,Energy,417.89,47.696,0.005606892,0.003044625
44354,Energy,414.25,32.782,-0.008710426,0.010123873
44351,Energy,415.85,38.329,0.003862402,0.008890332
44350,Energy,413.47,61.2,-0.005723218,0.006778057
44349,Energy,412.19,54.492,-0.003095751,0.0018579
44348,Energy,405.14,63.589,-0.017103763,0.00990516
44344,Energy,389.82,47.472,-0.037814089,0.014644412
44343,Energy,389.54,116.033,-0.00071828,0.026230698
44342,Energy,389.32,44.148,-0.000564769,0.000108549
44341,Energy,385.73,44.907,-0.009221206,0.006121026
44340,Energy,393.76,44.087,0.02081767,0.021240693
44337,Energy,389.91,44.332,-0.009777529,0.021634073
44336,Energy,389.17,43.421,-0.001897874,0.005571758
44335,Energy,389.63,54.379,0.001182003,0.002177802
44334,Energy,399.72,52.672,0.025896363,0.017475692
44333,Energy,410.53,48.036,0.027043931,0.000811453
44330,Energy,401.29,48.584,-0.02250749,0.035038146
44329,Energy,389.01,49.166,-0.030601311,0.005723195
44328,Energy,394.33,53.573,0.013675741,0.031308604
44327,Energy,394.09,56.532,-0.000608627,0.010100574
44326,Energy,404.45,56.073,0.026288411,0.019019078
44323,Energy,404.65,55.403,0.000494499,0.01823905
44322,Energy,397.15,48.437,-0.018534536,0.013455559
44321,Energy,395.24,61.595,-0.004809266,0.009705231
44320,Energy,382.51,50.822,-0.032208279,0.019374028
44319,Energy,382.43,50.87,-0.000209145,0.022626804
44316,Energy,371.6,59.408,-0.028318908,0.019876604
44315,Energy,381.98,47.852,0.027933262,0.039776291
44314,Energy,377.8,48.523,-0.010942981,0.027489655
44313,Energy,365.57,38.329,-0.032371625,0.015152339
44312,Energy,361.03,38.405,-0.012418962,0.014108663
44309,Energy,358.74,38.239,-0.006342963,0.00429638
44308,Energy,355.42,47.123,-0.009254613,0.002058848
44307,Energy,360.5,44.505,0.014292949,0.016650641
44306,Energy,355.26,43.867,-0.014535368,0.020384698
44305,Energy,364.98,37.383,0.027360243,0.02962467
44302,Energy,365.19,41.608,0.000575374,0.018939763
44301,Energy,368.5,40.171,0.009063775,0.006002206
44300,Energy,371.78,50.774,0.00890095,0.000115135
44299,Energy,361.26,35.481,-0.028296304,0.026302431
44298,Energy,360.91,41.558,-0.000968831,0.019323441
44295,Energy,364.35,36.245,0.009531462,0.007424829
44294,Energy,366.17,45.698,0.004995197,0.003207624
44293,Energy,371.23,39.314,0.013818718,0.006239172
44292,Energy,369.6,41.128,-0.004390809,0.01287608
44291,Energy,370.57,50.288,0.002624459,0.004960543
44287,Energy,379.71,49.606,0.024664706,0.015584808
44286,Energy,369.89,53.073,-0.025861842,0.035727664
44285,Energy,373.35,36.119,0.009354132,0.024901454
44284,Energy,376.37,41.597,0.008088925,0.000894637
44281,Energy,381.18,49.205,0.012779977,0.003317075
44280,Energy,371.44,53.014,-0.025552233,0.027104965
44279,Energy,370.51,49.158,-0.002503769,0.016297725
44278,Energy,361.4,65.637,-0.02458773,0.015615719
44277,Energy,366.39,55.046,0.013807416,0.027149468
44274,Energy,370.11,211.431,0.010153116,0.00258398
44273,Energy,370.06,62.676,-0.000135095,0.007274863
44272,Energy,388.23,51.671,0.049100146,0.034814573
44271,Energy,384.62,51.381,-0.009298612,0.041294157
44270,Energy,395.81,42.567,0.029093651,0.027147429
44267,Energy,400.82,40.508,0.012657588,0.011622051
44266,Energy,400.11,43.861,-0.001771369,0.010202813
44265,Energy,399.8,58.008,-0.000774787,0.00070469
44264,Energy,389.54,58.868,-0.025662831,0.017598505
44263,Energy,397.13,60.295,0.01948452,0.031923998
44260,Energy,396.54,78.961,-0.00148566,0.014828156
44259,Energy,381.76,68.414,-0.037272406,0.025305051
44258,Energy,372.55,49.782,-0.024125105,0.009296546
44257,Energy,367.31,52.792,-0.014065226,0.007113408
44256,Energy,369.47,49.462,0.005880591,0.014103823
44253,Energy,360.19,75.92,-0.02511706,0.021918649
44252,Energy,368.66,55.432,0.023515367,0.034388319
44251,Energy,376.2,65.094,0.020452449,0.00216581
44250,Energy,362.97,62.099,-0.035167464,0.039329218
44249,Energy,357.22,55.6,-0.01584153,0.013665499
44246,Energy,345.23,45.859,-0.03356475,0.012532209
44245,Energy,339.66,43.267,-0.016134171,0.01232528
44244,Energy,347.55,44.515,0.023229111,0.027834044
44243,Energy,342.57,55.757,-0.014328874,0.026557506
44239,Energy,334.99,37.207,-0.022126865,0.005514012
44238,Energy,330.36,108.9,-0.013821308,0.005872915
44237,Energy,335.48,48.088,0.015498244,0.020732054
44236,Energy,329.41,43.516,-0.018093478,0.023752935
44235,Energy,334.5,56.914,0.015451868,0.023720142
44232,Energy,321.1,46.788,-0.040059791,0.039252671
44231,Energy,318.16,45.373,-0.009156026,0.021852261
44230,Energy,314.75,52.18,-0.010717878,0.001104396
44229,Energy,301.85,54.298,-0.040984909,0.021402023
44228,Energy,298.59,44.527,-0.010800066,0.021343907
44225,Energy,296.52,79.077,-0.006932583,0.002734724
44224,Energy,306.92,55.654,0.035073519,0.0297028
44223,Energy,303.22,71.774,-0.012055259,0.033325079
44222,Energy,307.5,46.997,0.014115164,0.018505283
44221,Energy,314.17,52.9,0.021691057,0.005356965
44218,Energy,317.54,57.829,0.010726677,0.007752988
44217,Energy,319.12,58.756,0.004975751,0.004066518
44216,Energy,330.47,58.621,0.035566558,0.021630967
44215,Energy,329.3,61.457,-0.003540412,0.027652804
44211,Energy,322.58,87.064,-0.020406924,0.011926425
44210,Energy,336.14,69.027,0.042036084,0.044153874
44209,Energy,326.33,52.049,-0.029184268,0.050360394
44208,Energy,328.98,77.902,0.008120614,0.026378535
44207,Energy,317.86,62.694,-0.033801447,0.029643374
44204,Energy,312.78,58.905,-0.015981879,0.012600337
44203,Energy,313.06,63.383,0.000895198,0.011933895
44202,Energy,308.45,108.709,-0.014725612,0.01104558
44201,Energy,299.49,66.034,-0.029048468,0.010127789
44200,Energy,286.5,57.025,-0.043373735,0.010129494
44196,Energy,286.14,43.126,-0.001256545,0.029781351
44195,Energy,288.48,38.376,0.008177815,0.0066711
44194,Energy,283.93,40.287,-0.015772324,0.016935306
44193,Energy,285.82,34.396,0.00665657,0.015859623
44189,Energy,287.38,18.402,0.005457981,0.000847531
44188,Energy,289.2,45.964,0.006333078,0.000618787
44187,Energy,283.04,52.78,-0.021300138,0.019539635
44186,Energy,288.06,63.968,0.017736009,0.027602725
44183,Energy,293.33,192.586,0.0182948,0.000395125
44182,Energy,298.33,49.548,0.017045648,0.000883283
44181,Energy,300.04,52.818,0.005731908,0.008000023
44180,Energy,301.23,55.561,0.003966138,0.001248588
44179,Energy,295.55,70.089,-0.018856024,0.016137705
44176,Energy,306.38,50.95,0.036643546,0.039244122
44175,Energy,309.95,68.612,0.011652197,0.017671553
44174,Energy,301.14,69.26,-0.028423939,0.028338108
44173,Energy,300.19,54.703,-0.003154679,0.017868065
44172,Energy,295.55,56.679,-0.015456877,0.008698968
44169,Energy,302.94,65.525,0.025004229,0.028610323
44168,Energy,287.34,58.879,-0.051495346,0.054093368
44167,Energy,284.3,61.821,-0.010579801,0.028931659
44166,Energy,275.62,54.326,-0.030531129,0.014107719
44165,Energy,274.42,138.906,-0.00435382,0.018510152
44162,Energy,289.99,27.4,0.056737847,0.043198332
44160,Energy,293.66,53.955,0.012655609,0.03117085
44159,Energy,300.95,79.927,0.024824627,0.008604795
44158,Energy,286.18,72.044,-0.04907792,0.052256992
44155,Energy,267.24,50.279,-0.066182123,0.012094498
44154,Energy,268.65,55.848,0.005276156,0.050528634
44153,Energy,264.6,62.924,-0.015075377,0.014390707
44152,Energy,272.44,60.565,0.02962963,0.031611213
44151,Energy,271.09,73.515,-0.004955219,0.024455181
44148,Energy,254.55,49.635,-0.061012948,0.0396388
44147,Energy,245.21,54.67,-0.036692202,0.017197364
44146,Energy,253.82,55.986,0.03511276,0.050773776
44145,Energy,255.97,79.66,0.00847057,0.018838874
44144,Energy,249.67,120.844,-0.024612259,0.023393093
44141,Energy,218.58,53.959,-0.124524372,0.070648533
44140,Energy,223.36,54.427,0.021868423,0.103515339
44139,Energy,223.45,60.098,0.000402937,0.015178391
44138,Energy,223.09,50.182,-0.001611099,0.001424138
44137,Energy,224.77,64.232,0.007530593,0.006464152
44134,Energy,216.82,84.296,-0.035369489,0.030334939
44133,Energy,216.41,66.567,-0.001890969,0.023672888
44132,Energy,209.69,70.647,-0.031052169,0.020620082
44131,Energy,218.92,52.781,0.044017359,0.053082173
44130,Energy,221.99,55.942,0.014023388,0.021208941
44127,Energy,229.96,50.734,0.035902518,0.015470882
44126,Energy,231.24,56.426,0.005566185,0.021451027
44125,Energy,222.01,58.683,-0.03991524,0.032160224
44124,Energy,226.51,52.096,0.020269357,0.042556937
44123,Energy,223.97,56.192,-0.011213633,0.022261836
44120,Energy,228.78,57.26,0.021476091,0.023115125
44119,Energy,234.18,55.635,0.023603462,0.001504279
44118,Energy,231.47,47.911,-0.011572295,0.024873016
44117,Energy,230.76,45.589,-0.003067352,0.006013903
44116,Energy,234.41,46.548,0.015817299,0.013353465
44113,Energy,233.68,57.465,-0.003114202,0.013386593
44112,Energy,237.46,50.456,0.016175967,0.013640209
44111,Energy,228.82,47.158,-0.036385075,0.03716627
44110,Energy,225.56,58.131,-0.014247006,0.015653979
44109,Energy,229.05,47.925,0.015472602,0.021014936
44106,Energy,222.55,65.113,-0.028378083,0.031007117
44105,Energy,220.36,61.968,-0.009840485,0.013108061
44104,Energy,227.49,64.489,0.032356144,0.029837523
44103,Energy,228.03,48.227,0.002373731,0.021200768
44102,Energy,234.42,59.64,0.028022629,0.01813651
44099,Energy,229.09,54.847,-0.022736968,0.035892455
44098,Energy,229.24,54.399,0.000654765,0.016540453
44097,Energy,229.05,59.776,-0.000828826,0.001049057
44096,Energy,239.96,56.16,0.047631522,0.03426664
44095,Energy,242.45,82.021,0.010376729,0.026343116
44092,Energy,250.65,178.558,0.033821406,0.01657789
44091,Energy,253.58,72.269,0.011689607,0.015649545
44090,Energy,253.06,83.484,-0.002050635,0.009715818
44089,Energy,243.22,59.242,-0.038884059,0.026045164
44088,Energy,245.09,55.409,0.007688512,0.032931781
44085,Energy,243.58,60.66,-0.006161002,0.009793086
44084,Energy,242.96,68.767,-0.002545365,0.002556642
44083,Energy,252.21,62.294,0.038072111,0.028720892
44082,Energy,250.67,80.817,-0.006106023,0.031238658
44078,Energy,260.32,56.301,0.038496828,0.031538979
44077,Energy,261.18,58.78,0.003303626,0.024885352
44076,Energy,262.95,50.368,0.006776935,0.002456
44075,Energy,264.05,43.647,0.004183305,0.001833974
44074,Energy,266.5,63.6,0.009278546,0.003602879
44071,Energy,272.48,46.527,0.022439024,0.009305864
44070,Energy,267.52,40.468,-0.018203171,0.028738372
44069,Energy,266.85,37.244,-0.002504486,0.011100647
44068,Energy,272.94,39.529,0.02282181,0.017908395
44067,Energy,276.87,45.468,0.014398769,0.005955989
44064,Energy,269.45,48.952,-0.026799581,0.029131633
44063,Energy,271.15,43.502,0.006309148,0.023411407
44062,Energy,277.05,37.483,0.021759174,0.010924818
44061,Energy,280.29,40.144,0.01169464,0.0071167
44060,Energy,285.18,40.575,0.017446216,0.004066979
44057,Energy,286.99,34.559,0.006346869,0.007848424
44056,Energy,284.31,42.084,-0.009338304,0.011091092
44055,Energy,290.07,46.593,0.020259576,0.020928862
44054,Energy,288.55,56.28,-0.005240114,0.018031004
